"Task Aware Debugger for GDB" version 11.7.0 (202212092054)
(c) 2016-2022 NXP Semiconductors, Inc.
==================================
18:07:38.658 INFO: [TadModel] DSF session ID 31 has started.
18:07:41.226 INFO: [TadState] TAD state changed: DEBUG_STARTED -> DEBUG_INIT_0 (RESUMED, USER_REQUEST)
18:07:41.857 INFO: [TadState] TAD state changed: DEBUG_INIT_0 -> DEBUG_INIT_1 (SUSPENDED, BREAKPOINT)
18:07:45.173 INFO: [TadState] TAD state changed: DEBUG_INIT_1 -> DEBUG_SUSPENDED (RESUMED, STEP)
18:07:45.174 INFO: [TadState] TAD state changed: DEBUG_SUSPENDED -> DEBUG_SUSPENDED (SUSPENDED, STEP)
18:07:46.315 INFO: [TadState] TAD state changed: DEBUG_SUSPENDED -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
18:07:46.317 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
18:07:46.937 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
18:07:46.937 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
18:07:47.429 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
18:07:47.433 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
18:07:50.37 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:07:50.43 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:07:50.672 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:07:50.676 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:07:50.858 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:07:50.863 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:07:52.705 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:07:52.706 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:07:53.62 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:07:53.67 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:07:54.242 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
18:07:54.244 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
18:07:55.751 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:07:55.751 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:07:56.171 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:07:56.174 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:07:57.381 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:07:57.386 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:07:57.616 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:07:57.617 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:07:57.801 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:07:57.805 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:07:58.926 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
18:07:58.927 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
18:08:00.735 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:08:00.738 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:08:01.652 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:08:01.655 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:08:03.137 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:08:03.142 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:08:04.847 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:08:04.848 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:08:06.180 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:08:06.184 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:08:13.666 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:08:13.673 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:08:14.815 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:08:14.817 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:08:15.465 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:08:15.468 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
18:08:17.64 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:08:17.66 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, SIGNAL)
18:08:18.37 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:08:18.38 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, SIGNAL)
18:08:18.812 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
18:08:20.106 INFO: [TadModel] DSF session ID 31 has ended.
